date,price,trend_value,residual,z_score,raw_score,smoothed_score,risk_score
2025-02-21,168.94,125.5177284671011,0.29709661101808127,0.7149425341630989,74.50556829969182,76.53543417126346,76.53543417126346
2025-02-22,172.07,125.67417180083785,0.31420875121539904,0.7257584439573097,74.81250984237067,76.10470308904027,76.10470308904027
2025-02-23,167.94,125.82591432145489,0.2887074535073957,0.6976216376980808,74.0089244684741,75.58075843389872,75.58075843389872
2025-02-24,141.81,125.94557087770316,0.11863829701187534,0.51368906333783,68.36363097467485,73.77647656909275,73.77647656909275
2025-02-25,144.33,126.06843207973549,0.1352774731158659,0.524908142192323,68.72646661954958,72.51397408170696,72.51397408170696
2025-02-26,135.32,126.17897582157238,0.06994100180756924,0.45029589914873974,66.27210542257474,70.9535069169239,70.9535069169239
2025-02-27,137.68,126.29266368983706,0.08633021061683888,0.46200622759735005,66.66360350376932,69.88103106363525,69.88103106363525
2025-02-28,148.18,126.42013276906262,0.1588170037229304,0.5335547892934135,69.00455340088824,69.6619116479485,69.6619116479485
2025-03-01,143.66,126.54161330353357,0.1268781836529893,0.4872168951520124,67.49863622260227,69.12109279161194,69.12109279161194
2025-03-02,178.71,126.70431414712994,0.3439082434655667,0.7125334485962862,74.43686749333051,70.45003646704158,70.45003646704158
2025-03-03,142.16,126.82354979885163,0.11415643512212448,0.45223431310720763,66.33706632536637,69.42179393162279,69.42179393162279
2025-03-04,144.79,126.94613377177222,0.1315215638384002,0.4596274921350048,66.58426158829118,68.71241084578989,68.71241084578989
2025-03-05,146.28,127.07053344062464,0.14078027956753125,0.4694267401450113,66.91050478763545,68.26193433125128,68.26193433125128
2025-03-06,143.31,127.1909180677172,0.11932086655167762,0.4459070970481113,66.12479917600646,67.72765054244007,67.72765054244007
2025-03-07,139.39,127.30591600986091,0.09068278228214322,0.41474890132081776,65.0701317662751,67.06327084839883,67.06327084839883
2025-03-08,137.01,127.4175201588358,0.07258466131209929,0.3948362985389676,64.38822533539536,66.39450947014797,66.39450947014797
2025-03-09,126.51,127.51386788586561,-0.0079037699894009,0.29587038545390404,60.91654493202554,65.02501833561736,65.02501833561736
2025-03-10,118.32,127.59739067132921,-0.07548710301480188,0.21040389008131657,57.8252988815456,63.22508847209942,63.22508847209942
2025-03-11,125.35,127.69174506739077,-0.01850929317629557,0.269918894369873,59.98591677676712,62.41529554826634,62.41529554826634
2025-03-12,126.62,127.7878884610056,-0.009181292860843904,0.2778464681057501,60.271001015548556,61.8792219150869,61.8792219150869
2025-03-13,123.37,127.8789722034775,-0.03589631688076622,0.24263234403634493,58.999592128237694,61.1593144683746,61.1593144683746
2025-03-14,133.54,127.9849686235233,0.042488234034580685,0.3240202464873774,61.9170844056536,61.34875695269436,61.34875695269436
2025-03-15,135.86,128.09410935534697,0.05885972065357503,0.3397830098553261,62.4730170036442,61.629821965431816,61.629821965431816
2025-03-16,126.13,128.18901318561788,-0.016192719134759948,0.25495738696041254,59.446052129225095,61.08387950638014,61.08387950638014
2025-03-17,128.01,128.2866026371542,-0.002158458143399322,0.2638732455194917,59.768052094756975,60.75492265347435,60.75492265347435
2025-03-18,125.33,128.38004935014482,-0.02404474166692605,0.23151466594182063,58.5955889818003,60.21508923555584,60.21508923555584
2025-03-19,135.33,128.48795330714492,0.05188108873034292,0.3004723236620194,61.080766951307176,60.43150866449367,60.43150866449367
2025-03-20,127.6,128.58455812205648,-0.007686356871651867,0.2151048786154391,57.997172402826486,59.82292459907688,59.82292459907688
2025-03-21,128.48,128.68234458703532,-0.0015736722973045403,0.21758205395887262,58.0876630766868,59.389109218479355,59.389109218479355
2025-03-22,128.51,128.780051131125,-0.0020991968333454736,0.21236875974625982,57.897160077400095,59.01612193320954,59.01612193320954
2025-03-23,132.84,128.88393084328183,0.03023315807947924,0.2472641693575537,59.16755272405252,59.05397963092028,59.05397963092028
2025-03-24,141.01,128.99903003308808,0.08902592463908388,0.3123797585494837,61.50451530215453,59.66661354872885,59.66661354872885
2025-03-25,143.64,129.11751741878822,0.10658719195116184,0.3318801815307953,62.19469505339951,60.29863392489652,60.29863392489652
2025-03-26,137.34,129.2273503972569,0.06088634386603076,0.2789944568323327,60.31222671165562,60.302032121586294,60.302032121586294
2025-03-27,138.43,129.33856167794448,0.06793130721663054,0.2786071744065908,60.298320553947356,60.301104229676554,60.301104229676554
2025-03-28,129.49,129.43694707989235,0.00040979064904878015,0.19272461546013303,57.1772581930546,59.520142720521065,59.520142720521065
2025-03-29,124.58,129.5278544094962,-0.03894787014985468,0.14254619833809398,55.32520941283042,58.47140939359841,58.47140939359841
2025-03-30,124.82,129.6190057988624,-0.03772672334284444,0.13955216791443822,55.21418046936807,57.65710216254082,57.65710216254082
2025-03-31,124.54,129.70960780700986,-0.040671216289564605,0.12904515055919963,54.82413978471063,56.94886156808328,56.94886156808328
2025-04-01,126.67,129.80331461934813,-0.02443506080701585,0.14101988299714688,55.268614957756746,56.528799915501644,56.528799915501644
2025-04-02,117.42,129.88247046862003,-0.10087271758047134,0.04230893040347508,51.586052593400616,55.29311308497638,55.29311308497638
2025-04-03,117.17,129.96110365718854,-0.1036093313684674,0.031065596013716106,51.1647490957904,54.26102208767989,54.26102208767989
2025-04-04,122.79,130.04853343742968,-0.05743213574538775,0.0861162417666122,53.224876118275255,54.00198559532873,54.00198559532873
2025-04-05,120.32,130.13197641167798,-0.0783942784505749,0.060946403033623246,52.2838996859208,53.57246411797675,53.57246411797675
2025-04-06,105.91,130.1910323009321,-0.2064131742098807,-0.09203620441602113,46.55411352349102,51.81787646935532,51.81787646935532
2025-04-07,106.99,130.251913815398,-0.19673500177538283,-0.08034938617319656,46.99054010151483,50.611042377395194,50.611042377395194
2025-04-08,105.4,130.30984289750597,-0.21215238544300874,-0.0899738172111315,46.631093852564476,49.616055246187514,49.616055246187514
2025-04-09,119.05,130.39082323312462,-0.09099270010421012,0.04625482563675604,51.73386046532323,50.14550655097145,50.14550655097145
2025-04-10,112.81,130.46144955592283,-0.1453727898033197,-0.010565471138045726,49.6038031248759,50.01008069444756,50.01008069444756
2025-04-11,121.41,130.54593160371437,-0.07255188359323927,0.06835003560423668,52.56088352498786,50.64778140208263,50.64778140208263
2025-04-12,132.24,130.64654130151382,0.012122934904494898,0.1696960877436347,56.32946487092646,52.06820226929359,52.06820226929359
2025-04-13,128.38,130.74139415589627,-0.018226665819867094,0.1331983955728987,54.97838978093204,52.79574914720321,52.79574914720321
2025-04-14,129.42,130.837659410602,-0.01089438393732145,0.1405928309625837,55.25277778610436,53.4100063069285,53.4100063069285
2025-04-15,126.11,130.92887463894823,-0.03749969209973969,0.107297505918642,54.01499328020289,53.5612530502471,53.5612530502471
2025-04-16,131.33,131.0276835711393,0.0023046137513640375,0.15446920543012194,55.766818161558604,54.11264432807498,54.11264432807498
2025-04-17,134.83,131.13137336791624,0.02781505482632607,0.18459664616419322,56.8784820474317,54.80410375791416,54.80410375791416
2025-04-18,134.04,131.2338216750159,0.021157632423387973,0.17653003358069985,56.58146539209538,55.248444166459464,55.248444166459464
2025-04-19,139.87,131.34424891280324,0.06289168906586529,0.22712086789950967,58.435600980154625,56.04523336988325,56.04523336988325
