date,price,trend_value,residual,z_score,raw_score,smoothed_score,risk_score
2016-11-27,10.73,10.603444541862816,0.011864651532093706,-2.350150452931467,2.8602943173162534,2.211827515243622,2.211827515243622
2016-11-28,10.73,10.624103828409774,0.009918190950846562,-2.3072513383101914,3.0446134071137734,2.42002398821116,2.42002398821116
2016-11-29,10.73,10.644672914628876,0.007983985436323504,-2.2478026399076287,3.319158541595711,2.6448076265572977,2.6448076265572977
2016-11-30,10.73,10.665152127337354,0.0060619406543724885,-2.191312992453568,3.6020927766321447,2.8841289140760096,2.8841289140760096
2016-12-01,8.05,10.672578639971787,-0.28200561666008506,-4.302133956247955,0.1572992904491967,2.2024215081693064,2.2024215081693064
2016-12-02,8.05,10.679950514444407,-0.2826961086118538,-4.21827215378595,0.17834719248669414,1.696402929248653,1.696402929248653
2016-12-03,8.05,10.687268125187423,-0.283381046708151,-4.111429802478484,0.20928265231408372,1.3246228600150107,1.3246228600150107
2016-12-04,8.05,10.69453184394119,-0.28406047678828283,-4.009460332169703,0.24378681202236752,1.05441384801685,1.05441384801685
2016-12-05,8.05,10.701742039772778,-0.2847344442410926,-3.934037623816047,0.2729084018400827,0.8590374864726581,1.0
2016-12-06,8.05,10.708899079094627,-0.28540299401021807,-3.8610982905133353,0.3043656368545336,0.720369524068127,1.0
2016-12-07,8.05,10.716003325682651,-0.2860661705992338,-3.7724625484195182,0.3474951261409578,0.6271509245863347,1.0
2016-12-08,8.05,10.723055140695122,-0.28672401807680314,-3.6874617037794652,0.3945632560096728,0.5690040074421692,1.0
2016-12-09,8.05,10.73005488269059,-0.287376580081681,-3.6211328990463474,0.43565907875364684,0.5356677752700386,1.0
2016-12-10,8.05,10.737002907645994,-0.2880238998276732,-3.5568800291106606,0.4795262439367142,0.5216323924367076,1.0
2016-12-11,8.05,10.743899568975143,-0.28866602010857134,-3.482469032926294,0.5358471944964522,0.5251860929516438,1.0
2016-12-12,8.05,10.750745217546232,-0.2893029833029419,-3.4108141910761867,0.5962878088850477,0.5429615219349947,1.0
2016-12-13,8.05,10.757540201700492,-0.28993483137896225,-3.351831813869919,0.6510884956210097,0.5699932653564984,1.0
2016-12-14,8.05,10.76428486726912,-0.2905616058990428,-3.29461417397587,0.7090235299795985,0.6047508315122735,1.0
2016-12-15,8.05,10.770979557591913,-0.2911833480245516,-3.2315139790178695,0.7788631644023583,0.6482789147347947,1.0
